CustomerID,CustomerName,Gender,AgeGroup,State,CustomerType
4623,Kanav Shetty,Male,18-25,Rajasthan,New
4624,Sahil Bhattacharyya,Male,46-60,Delhi,New
4625,Anahi Walia,Male,36-45,Tamil Nadu,New
4626,Indrajit Sunder,Female,60+,Rajasthan,Returning
4627,Charvi Thaker,Male,36-45,Uttar Pradesh,New
4628,Anay Biswas,Female,46-60,Karnataka,Returning
4629,Romil Sama,Male,46-60,Maharashtra,Returning
4630,Neysa Sagar,Male,18-25,Telangana,Returning
4631,Hazel Dani,Male,36-45,Kerala,New
4632,Manjari Zacharia,Male,60+,Gujarat,Returning
4633,Samarth Andra,Female,18-25,Kerala,Returning
4634,Shanaya Ranganathan,Male,36-45,Delhi,New
4635,Lavanya Srivastava,Male,46-60,Uttar Pradesh,New
4636,Kimaya Lalla,Female,18-25,Rajasthan,New
4637,Ayesha Venkataraman,Female,46-60,West Bengal,Returning
4638,Siya Chandra,Male,26-35,Uttar Pradesh,New
4639,Saksham Taneja,Female,26-35,Kerala,New
4640,Indrans Chopra,Female,18-25,Kerala,New
4641,Yuvraj  Bath,Female,18-25,Delhi,Returning
4642,Sumer Mand,Male,36-45,Maharashtra,Returning
4643,Anaya Bains,Male,60+,Tamil Nadu,Returning
4644,Shray Chowdhury,Male,60+,Kerala,Returning
4645,Zoya Toor,Female,26-35,Delhi,Returning
4646,Farhan Kata,Male,26-35,Tamil Nadu,New
4647,Taran Rama,Female,26-35,Gujarat,Returning
4648,Kimaya Iyer,Male,46-60,Gujarat,Returning
4649,Ivana Divan,Male,60+,Maharashtra,Returning
4650,Sana Gour,Female,18-25,Delhi,Returning
4651,Fateh Chakrabarti,Male,26-35,West Bengal,Returning
4652,Himmat Doctor,Female,36-45,Telangana,New
4653,Dharmajan Krishna,Female,18-25,Telangana,Returning
4654,Nitara Kalla,Male,18-25,Rajasthan,Returning
4655,Shamik Chaudhary,Female,18-25,Tamil Nadu,Returning
4656,Hiran Randhawa,Male,60+,Maharashtra,Returning
4657,Lakshit Vasa,Male,26-35,Rajasthan,New
4658,Vritika Banerjee,Female,36-45,Gujarat,Returning
4659,Madhup Guha,Male,46-60,Rajasthan,Returning
4660,Yuvraj  Thaman,Female,36-45,Delhi,New
4661,Baiju Krishnan,Male,36-45,Tamil Nadu,Returning
4662,Jayan Sandal,Male,36-45,Delhi,New
4663,Damini Barman,Male,46-60,Rajasthan,Returning
4664,Neysa Cheema,Male,36-45,Gujarat,Returning
4665,Stuvan Varty,Male,36-45,Kerala,New
4666,Kiaan Rattan,Female,26-35,West Bengal,New
4667,Gatik Tak,Female,26-35,Maharashtra,New
4668,Manikya Solanki,Female,26-35,West Bengal,New
4669,Shray Dora,Female,18-25,West Bengal,New
4670,Oorja Srivastava,Female,36-45,Maharashtra,New
4671,Jayant Boase,Female,60+,Rajasthan,Returning
4672,Khushi Dass,Male,60+,Karnataka,Returning
4673,Amira Banik,Male,60+,Uttar Pradesh,Returning
4674,Onkar Venkatesh,Female,46-60,West Bengal,Returning
4675,Mohanlal Venkataraman,Female,26-35,Delhi,Returning
4676,Biju Varughese,Male,26-35,Delhi,Returning
4677,Purab Bajaj,Male,26-35,Kerala,Returning
4678,Bhavin Sharaf,Male,46-60,West Bengal,New
4679,Kaira Bhardwaj,Female,36-45,Gujarat,Returning
4680,Armaan Warrior,Female,18-25,Karnataka,New
4681,Vedika Malhotra,Female,26-35,West Bengal,Returning
4682,Nirvi Kota,Male,36-45,West Bengal,New
4683,Saksham Bahri,Male,60+,Telangana,Returning
4684,Taran Chauhan,Female,18-25,Kerala,Returning
4685,Zoya Wagle,Female,60+,Kerala,New
4686,Adira Bedi,Male,36-45,Gujarat,New
4687,Sumer Vohra,Male,36-45,Rajasthan,Returning
4688,Bhavin Comar,Male,60+,Gujarat,Returning
4689,Ehsaan Raval,Male,18-25,Karnataka,New
4690,Stuvan Kaul,Female,60+,Telangana,New
4691,Hrishita Seshadri,Male,60+,Delhi,Returning
4692,Urvi Dhillon,Male,60+,Uttar Pradesh,Returning
4693,Prerak Dubey,Male,18-25,Gujarat,New
4694,Saanvi Kapadia,Female,46-60,Gujarat,Returning
4695,Nishith Krishnan,Female,18-25,Delhi,New
4696,Aarna Sidhu,Male,60+,West Bengal,Returning
4697,Anvi Garg,Male,26-35,Delhi,New
4698,Anaya De,Male,26-35,Karnataka,New
4699,Aarna Mangal,Female,36-45,West Bengal,Returning
4700,Umang Soni,Female,46-60,West Bengal,Returning
4701,Renee Rout,Female,36-45,Delhi,Returning
4702,Kashvi Badami,Male,36-45,Delhi,New
4703,Hunar Mangat,Female,26-35,West Bengal,New
4704,Diya Sarin,Male,18-25,Maharashtra,New
4705,Shalv Sinha,Male,36-45,Uttar Pradesh,Returning
4706,Charvi Sane,Male,36-45,West Bengal,New
4707,Madhav Sharma,Female,46-60,Uttar Pradesh,New
4708,Dishani Anne,Male,26-35,Rajasthan,Returning
4709,Indrajit Dalal,Female,18-25,Gujarat,Returning
4710,Dishani Ghose,Female,46-60,Uttar Pradesh,Returning
4711,Sumer Devi,Male,18-25,Karnataka,New
4712,Kartik Choudhry,Male,18-25,Gujarat,New
4713,Sahil Wagle,Female,36-45,Telangana,Returning
4714,Advika Sundaram,Male,46-60,Rajasthan,New
4715,Biju Sabharwal,Female,36-45,Kerala,New
4716,Armaan Handa,Male,60+,Delhi,New
4717,Raunak Chanda,Female,18-25,Uttar Pradesh,New
4718,Indrans Solanki,Female,46-60,Rajasthan,Returning
4719,Alia Manda,Female,26-35,Rajasthan,Returning
4720,Ira Chakrabarti,Female,36-45,Rajasthan,Returning
4721,Yuvraj  Dara,Male,60+,Gujarat,Returning
4722,Anahi Wason,Male,60+,Maharashtra,Returning
4723,Inaaya  Sharaf,Female,60+,Maharashtra,Returning
4724,Suhana Salvi,Female,36-45,Kerala,New
4725,Kavya Dalal,Male,26-35,Gujarat,Returning
4726,Seher Bhalla,Male,46-60,Delhi,New
4727,Sara Bhatia,Male,18-25,Gujarat,New
4728,Taimur Grewal,Male,26-35,Uttar Pradesh,New
4729,Ryan Hari,Male,36-45,Delhi,Returning
4730,Raunak Mangal,Male,46-60,Uttar Pradesh,New
4731,Onkar Varughese,Female,18-25,Tamil Nadu,New
4732,Neelofar Lata,Male,46-60,Telangana,Returning
4733,Yasmin Raja,Male,18-25,Delhi,New
4734,Kartik Apte,Female,18-25,Kerala,New
4735,Vanya Thaker,Male,60+,Karnataka,Returning
4736,Kismat Samra,Male,36-45,Maharashtra,Returning
4737,Yuvraj  Lata,Male,26-35,Delhi,New
4738,Eva Maharaj,Male,60+,Maharashtra,New
4739,Tejas Lata,Male,60+,Rajasthan,Returning
4740,Jhanvi Rajagopalan,Female,46-60,Uttar Pradesh,New
4741,Dharmajan Apte,Male,18-25,Maharashtra,Returning
4742,Siya Kale,Female,18-25,Tamil Nadu,Returning
4743,Dhruv Deep,Female,46-60,Gujarat,New
4744,Madhav Bhatt,Male,36-45,West Bengal,New
4745,Raunak Bhatia,Female,18-25,Gujarat,New
4746,Aarav Ghose,Male,60+,Gujarat,Returning
4747,Eva Ramesh,Female,60+,Gujarat,New
4748,Devansh Shankar,Female,18-25,Uttar Pradesh,New
4749,Yuvaan Borra,Male,18-25,Uttar Pradesh,Returning
4750,Nakul Bakshi,Male,36-45,Gujarat,Returning
4751,Renee Bhattacharyya,Male,18-25,Gujarat,New
4752,Dhanush Bawa,Male,36-45,Delhi,Returning
4753,Ryan Kunda,Male,60+,Rajasthan,Returning
4754,Yasmin Bhatti,Female,36-45,Gujarat,New
4755,Divij Bhagat,Female,18-25,Gujarat,New
4756,Rohan Luthra,Female,26-35,Delhi,New
4757,Dishani Ramanathan,Female,18-25,Rajasthan,Returning
4758,Vritika Ratta,Female,26-35,Gujarat,Returning
4759,Jhanvi Ramanathan,Female,60+,Kerala,Returning
4760,Sahil Bobal,Female,46-60,Maharashtra,New
4761,Kiaan Raja,Male,60+,West Bengal,New
4762,Mishti Sama,Male,60+,West Bengal,New
4763,Navya Chatterjee,Female,60+,Rajasthan,New
4764,Hunar Bahri,Female,36-45,Rajasthan,New
4765,Krish Seshadri,Male,60+,Rajasthan,Returning
4766,Ishaan Dey,Male,46-60,Tamil Nadu,Returning
4767,Tanya Aurora,Male,18-25,Delhi,New
4768,Diya Apte,Male,26-35,Telangana,New
4769,Divyansh Dada,Female,60+,Delhi,Returning
4770,Rasha Khosla,Male,26-35,Uttar Pradesh,New
4771,Yuvraj  Ram,Female,60+,Kerala,Returning
4772,Vidur Vora,Female,36-45,Telangana,Returning
4773,Himmat Deshpande,Female,26-35,Maharashtra,Returning
4774,Seher Guha,Male,60+,Uttar Pradesh,New
4775,Kartik Agrawal,Male,60+,Delhi,Returning
4776,Hazel Bhavsar,Female,46-60,Maharashtra,New
4777,Mahika Butala,Female,46-60,Delhi,New
4778,Neysa Sampath,Female,46-60,Karnataka,Returning
4779,Kanav Raju,Male,36-45,Tamil Nadu,New
4780,Shray Bhalla,Female,26-35,Delhi,New
4781,Faiyaz Dugar,Male,36-45,Kerala,New
4782,Hrishita Kanda,Female,18-25,Delhi,New
4783,Nirvaan Datta,Female,60+,Maharashtra,New
4784,Rhea Ramachandran,Female,60+,Tamil Nadu,New
4785,Aarush Konda,Male,60+,Maharashtra,New
4786,Raunak Sathe,Male,46-60,Maharashtra,New
4787,Inaaya  Raja,Female,60+,West Bengal,Returning
4788,Yuvraj  Lala,Male,46-60,West Bengal,New
4789,Tara Banerjee,Female,18-25,Rajasthan,Returning
4790,Kavya Suri,Male,36-45,Tamil Nadu,New
4791,Zeeshan Dayal,Male,36-45,Rajasthan,New
4792,Aniruddh Gandhi,Male,36-45,Gujarat,New
4793,Hunar Bhalla,Female,46-60,Rajasthan,Returning
4794,Anya Karpe,Male,26-35,Delhi,New
4795,Ivana Rout,Male,26-35,Uttar Pradesh,New
4796,Dhanuk Sarkar,Female,18-25,Uttar Pradesh,New
4797,Indranil Rajagopal,Female,26-35,Rajasthan,Returning
4798,Amira Kunda,Female,18-25,Tamil Nadu,Returning
4799,Anika Dar,Female,60+,Delhi,New
4800,Kabir Vohra,Male,36-45,Karnataka,New
4801,Kartik Sarin,Male,46-60,Tamil Nadu,New
4802,Ivan Ahuja,Male,18-25,Uttar Pradesh,New
4803,Aaina Chopra,Male,46-60,West Bengal,Returning
4804,Veer Magar,Male,46-60,West Bengal,New
4805,Vivaan Wable,Female,36-45,Maharashtra,Returning
4806,Heer Shan,Male,60+,Kerala,New
4807,Damini Aggarwal,Male,60+,Tamil Nadu,Returning
4808,Zara Talwar,Male,26-35,Maharashtra,New
4809,Ishita Gola,Female,60+,Uttar Pradesh,New
4810,Nishith Soni,Female,36-45,Tamil Nadu,Returning
4811,Hrishita Sampath,Male,46-60,Maharashtra,New
4812,Priyansh Sridhar,Female,18-25,Karnataka,New
4813,Samaira Saraf,Female,18-25,Karnataka,Returning
4814,Taimur Rajagopalan,Female,60+,Rajasthan,Returning
4815,Hazel Bose,Female,26-35,Tamil Nadu,Returning
4816,Samaira Wagle,Female,18-25,Delhi,Returning
4817,Adah Handa,Female,26-35,Uttar Pradesh,New
4818,Vanya Bora,Female,18-25,Gujarat,New
4819,Tara Datta,Male,26-35,Gujarat,New
4820,Indranil Andra,Male,26-35,Kerala,Returning
4821,Navya Acharya,Female,46-60,Maharashtra,Returning
4822,Prerak Saini,Male,36-45,Uttar Pradesh,New
4823,Hiran Chatterjee,Male,18-25,Tamil Nadu,Returning
4824,Seher Barad,Female,60+,Uttar Pradesh,New
4825,Jhanvi Luthra,Male,36-45,Rajasthan,New
4826,Vidur Kibe,Female,46-60,Karnataka,New
4827,Zeeshan Bhatti,Female,46-60,West Bengal,New
4828,Samar Kothari,Female,46-60,Telangana,New
4829,Inaaya  Sharaf,Male,60+,Delhi,Returning
4830,Anahi Randhawa,Male,18-25,Delhi,Returning
4831,Anvi Kaul,Male,18-25,Telangana,Returning
4832,Samiha Kannan,Male,26-35,Kerala,New
4833,Yuvaan Ghose,Female,26-35,Delhi,New
4834,Priyansh Mander,Female,26-35,Maharashtra,Returning
4835,Diya Biswas,Male,60+,Karnataka,Returning
4836,Sana Suri,Female,36-45,Rajasthan,Returning
4837,Siya Dalal,Female,18-25,Kerala,New
4838,Suhana Sabharwal,Male,26-35,Karnataka,Returning
4839,Zeeshan Saha,Female,60+,Telangana,New
4840,Vihaan Dhawan,Male,60+,Maharashtra,Returning
4841,Umang Kannan,Female,26-35,Karnataka,Returning
4842,Lakshay Bhasin,Male,46-60,Telangana,Returning
4843,Hansh Lata,Female,46-60,Gujarat,Returning
4844,Vanya Tailor,Female,46-60,Telangana,New
4845,Emir Dalal,Male,26-35,Uttar Pradesh,New
4846,Purab Sidhu,Male,60+,Tamil Nadu,Returning
4847,Zain Chada,Male,60+,Maharashtra,Returning
4848,Yakshit Chadha,Male,18-25,Delhi,Returning
4849,Vanya Butala,Female,46-60,Uttar Pradesh,Returning
4850,Jiya Bala,Female,26-35,Delhi,New
4851,Saksham Dutt,Male,18-25,Gujarat,Returning
4852,Seher Karan,Female,60+,Gujarat,Returning
4853,Sahil Krishnamurthy,Male,18-25,Rajasthan,New
4854,Damini Ramakrishnan,Male,46-60,Telangana,Returning
4855,Madhav Dyal,Female,36-45,Gujarat,New
4856,Ehsaan Ramakrishnan,Female,46-60,Karnataka,New
4857,Urvi Dave,Male,46-60,West Bengal,Returning
4858,Bhavin Kapadia,Male,26-35,Uttar Pradesh,New
4859,Jivin Cherian,Male,36-45,West Bengal,New
4860,Nishith Sarna,Female,36-45,West Bengal,Returning
4861,Kimaya Kohli,Female,36-45,Karnataka,New
4862,Dhanush Roy,Female,60+,Rajasthan,Returning
4863,Pari Seth,Female,18-25,Tamil Nadu,Returning
4864,Keya Mannan,Male,60+,Telangana,Returning
4865,Zara Mangat,Male,36-45,Rajasthan,New
4866,Farhan Loyal,Male,26-35,Kerala,Returning
4867,Yuvaan Mahajan,Male,46-60,Maharashtra,Returning
4868,Gatik Ganesan,Male,46-60,Delhi,New
4869,Baiju Thakkar,Male,60+,Gujarat,New
4870,Riaan Lanka,Female,60+,Gujarat,New
4871,Inaaya  Kade,Female,26-35,Kerala,Returning
4872,Nakul Saini,Male,46-60,Uttar Pradesh,Returning
4873,Vritika Deshmukh,Male,60+,Maharashtra,Returning
4874,Neelofar Subramaniam,Female,18-25,Telangana,Returning
4875,Trisha Bhatti,Female,60+,Gujarat,New
4876,Neelofar Sahni,Female,60+,Tamil Nadu,New
4877,Kabir Handa,Female,36-45,Rajasthan,Returning
4878,Manikya Mangal,Male,18-25,Telangana,New
4879,Rati Gokhale,Male,18-25,West Bengal,New
4880,Renee Banik,Male,26-35,Delhi,Returning
4881,Divyansh Thakkar,Male,36-45,Karnataka,Returning
4882,Anvi Keer,Male,18-25,Kerala,New
4883,Shaan Sankar,Female,36-45,Maharashtra,Returning
4884,Nitara Madan,Male,36-45,Karnataka,New
4885,Lavanya Walia,Female,46-60,Uttar Pradesh,New
4886,Vihaan Bera,Male,18-25,Gujarat,Returning
4887,Sumer Madan,Male,46-60,Karnataka,New
4888,Neelofar Sodhi,Male,60+,Maharashtra,Returning
4889,Tejas Gupta,Male,60+,Uttar Pradesh,New
4890,Nakul Khanna,Male,46-60,Tamil Nadu,New
4891,Taran Bhavsar,Female,60+,Uttar Pradesh,New
4892,Aniruddh Ben,Female,46-60,Kerala,New
4893,Badal Acharya,Female,26-35,Tamil Nadu,Returning
4894,Rasha Karpe,Male,36-45,Tamil Nadu,New
4895,Zeeshan Srinivasan,Male,26-35,West Bengal,Returning
4896,Siya Grewal,Female,18-25,Gujarat,New
4897,Zara Dhillon,Male,26-35,Maharashtra,Returning
4898,Rhea Anand,Male,26-35,Karnataka,New
4899,Adah Wadhwa,Female,60+,West Bengal,Returning
4900,Hridaan Divan,Male,46-60,Delhi,Returning
4901,Ira Sem,Female,18-25,Gujarat,New
4902,Anya Ray,Male,60+,Karnataka,Returning
4903,Amani Salvi,Female,18-25,Telangana,Returning
4904,Yuvaan Edwin,Male,36-45,Kerala,Returning
4905,Indranil Mammen,Male,46-60,Delhi,New
4906,Samarth Sodhi,Female,60+,Maharashtra,Returning
4907,Yakshit Ratta,Male,26-35,Gujarat,Returning
4908,Faiyaz Mani,Male,36-45,Tamil Nadu,New
4909,Tejas Randhawa,Female,26-35,Kerala,New
4910,Myra Thakkar,Male,18-25,Delhi,New
4911,Amira Shenoy,Female,36-45,Kerala,New
4912,Vedika Sarkar,Male,60+,Tamil Nadu,New
4913,Prisha Sengupta,Male,26-35,Maharashtra,New
4914,Mohanlal Rao,Male,26-35,Telangana,Returning
4915,Veer Bobal,Male,18-25,Rajasthan,New
4916,Divit Kohli,Female,18-25,Gujarat,New
4917,Himmat Agarwal,Male,46-60,Telangana,New
4918,Inaaya  Sabharwal,Female,46-60,West Bengal,Returning
4919,Shlok Doshi,Male,18-25,Maharashtra,Returning
4920,Purab Chopra,Male,46-60,Karnataka,New
4921,Kiaan Gera,Male,26-35,Rajasthan,New
4922,Anvi Bains,Male,18-25,Kerala,Returning
4923,Nishith Krishnamurthy,Female,36-45,Tamil Nadu,New
4924,Onkar Handa,Female,18-25,Gujarat,Returning
4925,Samarth Khare,Female,60+,Telangana,Returning
4926,Ehsaan Vohra,Female,60+,Rajasthan,Returning
4927,Ela Tak,Male,18-25,Karnataka,New
4928,Heer Hayer,Female,36-45,Gujarat,Returning
4929,Misha Bhasin,Female,18-25,Rajasthan,Returning
4930,Tanya Issac,Male,36-45,Delhi,New
4931,Mishti Keer,Male,26-35,Rajasthan,New
4932,Prisha Sarkar,Male,26-35,Uttar Pradesh,New
4933,Mehul Chaudry,Male,36-45,Rajasthan,New
4934,Romil Varty,Female,46-60,Rajasthan,Returning
4935,Nayantara Dass,Female,26-35,Gujarat,Returning
4936,Yuvaan Dubey,Male,60+,Karnataka,New
4937,Saksham Bhatnagar,Male,18-25,Telangana,New
4938,Zaina Sharaf,Male,46-60,Uttar Pradesh,Returning
4939,Ivan Basak,Female,60+,Telangana,Returning
4940,Dhruv Bhattacharyya,Female,18-25,Karnataka,New
4941,Anahi Divan,Male,60+,Rajasthan,New
4942,Priyansh Garde,Male,46-60,Uttar Pradesh,New
4943,Renee Thaker,Female,36-45,Rajasthan,New
4944,Darshit Mani,Male,18-25,West Bengal,Returning
4945,Damini De,Male,60+,West Bengal,Returning
4946,Aniruddh Deshmukh,Female,60+,Uttar Pradesh,Returning
4947,Shanaya Sarin,Male,46-60,Uttar Pradesh,New
4948,Shaan Chandran,Female,46-60,West Bengal,Returning
4949,Jhanvi Chaudhary,Male,46-60,Gujarat,New
4950,Rhea Baral,Male,36-45,Gujarat,New
4951,Dhanush Rau,Female,26-35,Maharashtra,New
4952,Tarini Bora,Female,60+,Rajasthan,Returning
4953,Aarush Solanki,Male,36-45,Kerala,New
4954,Samar Bakshi,Female,60+,Rajasthan,New
4955,Anika Shroff,Male,36-45,Gujarat,Returning
4956,Vaibhav Vohra,Male,18-25,Maharashtra,Returning
4957,Sara Loke,Female,26-35,Uttar Pradesh,New
4958,Samarth Chand,Male,60+,Gujarat,Returning
4959,Aaina Gupta,Male,46-60,Tamil Nadu,Returning
4960,Vihaan Lal,Female,26-35,Kerala,New
4961,Samiha Iyengar,Female,60+,Gujarat,Returning
4962,Riya Jani,Male,18-25,Uttar Pradesh,New
4963,Ivana Bose,Female,60+,Kerala,New
4964,Aayush Sachar,Female,60+,Telangana,New
4965,Jhanvi Bandi,Female,60+,Gujarat,New
4966,Shray Datta,Female,26-35,Delhi,Returning
4967,Piya Randhawa,Male,60+,Kerala,New
4968,Divit Kaul,Male,46-60,Kerala,New
4969,Farhan Kadakia,Male,36-45,Delhi,Returning
4970,Riaan Balan,Female,46-60,Maharashtra,Returning
4971,Reyansh Sabharwal,Female,18-25,Maharashtra,New
4972,Zain Boase,Female,26-35,Tamil Nadu,Returning
4973,Aarush Mahal,Female,36-45,Kerala,New
4974,Kashvi Shroff,Female,26-35,Maharashtra,New
4975,Taimur Amble,Female,26-35,West Bengal,New
4976,Mamooty Srivastava,Female,60+,West Bengal,Returning
4977,Taran Viswanathan,Male,46-60,Maharashtra,New
4978,Kavya Hegde,Male,36-45,Telangana,Returning
4979,Mamooty Baria,Female,60+,Telangana,New
4980,Anya Dhawan,Female,36-45,Telangana,Returning
4981,Manikya Ray,Female,46-60,Telangana,New
4982,Vanya Ghose,Male,60+,Rajasthan,New
4983,Riaan Kala,Male,36-45,Telangana,Returning
4984,Jiya Dalal,Female,60+,West Bengal,New
4985,Hunar Goyal,Female,26-35,Kerala,New
4986,Alia Anand,Male,18-25,West Bengal,Returning
4987,Ira Agate,Male,36-45,Rajasthan,Returning
4988,Ivana Jhaveri,Male,46-60,Maharashtra,Returning
4989,Hrishita Chahal,Male,36-45,Maharashtra,New
4990,Sumer Shan,Female,18-25,West Bengal,Returning
4991,Ahana  Soman,Male,36-45,Maharashtra,New
4992,Farhan Biswas,Male,36-45,Maharashtra,Returning
4993,Onkar Bansal,Female,36-45,Rajasthan,Returning
4994,Inaaya  Korpal,Male,46-60,Rajasthan,New
4995,Seher Dani,Male,18-25,Delhi,New
4996,Siya Master,Male,18-25,Rajasthan,New
4997,Shanaya Kunda,Female,46-60,Uttar Pradesh,New
4998,Jiya Golla,Male,36-45,Uttar Pradesh,Returning
4999,Hrishita Sandal,Female,36-45,Maharashtra,Returning
5000,Suhana Ray,Female,18-25,Gujarat,New
5001,Divyansh Sangha,Male,36-45,Tamil Nadu,New
5002,Kavya Srinivas,Male,26-35,Rajasthan,Returning
5003,Oorja Sur,Male,36-45,Maharashtra,Returning
5004,Indranil Sarna,Male,36-45,West Bengal,Returning
5005,Shayak Ravi,Female,60+,Uttar Pradesh,New
5006,Ishaan Dara,Male,18-25,West Bengal,New
5007,Azad Doctor,Male,18-25,Rajasthan,New
5008,Armaan Grewal,Male,26-35,Karnataka,Returning
5009,Parinaaz Dada,Female,26-35,Telangana,Returning
5010,Chirag Sawhney,Male,26-35,Telangana,New
5011,Vaibhav Jain,Male,18-25,Maharashtra,New
5012,Dhanush Singhal,Female,60+,Karnataka,Returning
5013,Ela Sangha,Female,60+,Kerala,New
5014,Romil Kalita,Male,46-60,Kerala,New
5015,Tushar Thakur,Male,18-25,Delhi,Returning
5016,Kavya Mangat,Male,46-60,Delhi,Returning
5017,Samiha Dutt,Male,36-45,Karnataka,New
5018,Raghav Kota,Male,26-35,Karnataka,Returning
5019,Chirag Bath,Female,46-60,Uttar Pradesh,New
5020,Tarini Bera,Female,46-60,Gujarat,Returning
5021,Vidur Jhaveri,Male,18-25,Tamil Nadu,Returning
5022,Anay Kadakia,Male,26-35,Kerala,New
5023,Advika Mani,Female,26-35,Rajasthan,Returning
5024,Jayesh Thaker,Male,60+,Karnataka,New
5025,Ela Ratti,Male,46-60,Tamil Nadu,Returning
5026,Keya Yohannan,Male,60+,Uttar Pradesh,Returning
5027,Misha Batta,Male,46-60,West Bengal,Returning
5028,Raunak Vig,Male,18-25,Telangana,New
5029,Vaibhav Kapadia,Female,18-25,Karnataka,New
5030,Piya Sankaran,Male,36-45,Delhi,New
5031,Myra Ahluwalia,Male,46-60,Maharashtra,New
5032,Suhana Agrawal,Male,46-60,Maharashtra,New
5033,Vivaan Bedi,Female,26-35,Karnataka,Returning
5034,Ela Saini,Female,26-35,Maharashtra,New
5035,Piya Mani,Female,60+,Delhi,Returning
5036,Aaryahi Chatterjee,Female,36-45,Gujarat,Returning
5037,Zara Manne,Male,18-25,Rajasthan,Returning
5038,Khushi Agarwal,Female,46-60,Delhi,Returning
5039,Darshit Vohra,Male,60+,Telangana,New
5040,Raghav Kannan,Male,36-45,Rajasthan,New
5041,Ishita Soni,Female,26-35,Tamil Nadu,New
5042,Lakshit Kunda,Female,36-45,Karnataka,Returning
5043,Ivan Zachariah,Female,60+,Gujarat,Returning
5044,Heer Sekhon,Female,18-25,Karnataka,Returning
5045,Shaan Sen,Female,26-35,Tamil Nadu,Returning
5046,Nakul Talwar,Male,26-35,Telangana,Returning
5047,Mamooty Ghose,Female,18-25,Uttar Pradesh,New
5048,Mishti Rajan,Female,26-35,Kerala,New
5049,Drishya Sur,Female,60+,Uttar Pradesh,Returning
5050,Anahita Shroff,Male,26-35,Telangana,New
5051,Mishti Rao,Female,46-60,Maharashtra,Returning
5052,Ranbir Khosla,Male,36-45,Rajasthan,New
5053,Eshani Dutta,Female,60+,Rajasthan,Returning
5054,Divit Goel,Female,18-25,Gujarat,New
5055,Onkar Kulkarni,Male,60+,Tamil Nadu,New
5056,Priyansh Gandhi,Female,46-60,Rajasthan,Returning
5057,Priyansh Char,Male,26-35,Karnataka,Returning
5058,Charvi Aurora,Male,26-35,Telangana,Returning
5059,Umang Bhatnagar,Male,60+,Delhi,Returning
5060,Ojas Saraf,Female,26-35,Gujarat,New
5061,Ryan Bakshi,Female,26-35,Delhi,New
5062,Vedika Chadha,Female,46-60,Gujarat,Returning
5063,Pari Agarwal,Male,18-25,Uttar Pradesh,Returning
5064,Reyansh Chaudhari,Female,36-45,Uttar Pradesh,New
5065,Ishaan Verma,Male,60+,Kerala,Returning
5066,Adira Madan,Female,18-25,Gujarat,New
5067,Sara Som,Male,36-45,West Bengal,Returning
5068,Yashvi Saini,Male,18-25,Telangana,New
5069,Damini Sheth,Male,60+,Karnataka,Returning
5070,Nirvi Badami,Female,46-60,Uttar Pradesh,New
5071,Heer Sarma,Male,46-60,Gujarat,Returning
5072,Trisha Mahajan,Male,46-60,Delhi,New
5073,Miraya Thakkar,Male,18-25,Delhi,New
5074,Darshit Gill,Male,60+,Delhi,Returning
